id,filename
15193,Simple 1500 Series Vol. 93 - The Puzzle Bobble - Puzzle Bobble 4 (Japan)
15194,Simple 1500 Series Vol. 99 - The Kendou - Ken no Hanamichi (Japan)
15195,Simple 1500 Series Vol. 103 - The Ganso Densha Untenshi - Densha de Go! (Japan)
15196,Shichida-shiki Unou de Asobenture Vol. 6 - Katachi 123 - 4-6-sai Muke (Japan)
15206,Bust A Groove 2 (USA)
15208,Risk - The Game of Global Domination (USA)
15209,Oddworld - Abe's Oddysee (Germany)
15210,Mitsumete Knight R - Daibouken-hen (Japan)
15211,Arcade's Greatest Hits - The Midway Collection 2 (USA)
15216,Euro Demo 11-98 (Germany)
15217,Space Hulk - Vengeance of the Blood Angels (USA)
15218,Dragon Valor (USA) (Disc 1)
15219,Dragon Valor (USA) (Disc 2)
15225,Shock Wave - Operation JumpGate (Japan)
15226,Magic Carpet (Japan)
15228,Carnage Heart (USA)
15229,Carnage Heart (USA) (Mission Briefing)
15230,Novastorm (Japan) (Disc 1)
15231,Novastorm (Japan) (Disc 2)
15233,S.C.A.R.S. (USA)
15234,NBA in the Zone '99 (USA)
15235,PGA Tour 96 (USA)
15236,Epidemic (USA)
15237,Wing Commander III - Heart of the Tiger (USA) (Disc 1)
15238,Wing Commander III - Heart of the Tiger (USA) (Disc 2)
15239,Wing Commander III - Heart of the Tiger (USA) (Disc 3)
15240,Wing Commander III - Heart of the Tiger (USA) (Disc 4)
15241,1Xtreme (USA)
15245,Blockids (USA)
15246,Silent Hill (Germany) (Demo)
15257,Shichida-shiki Unou de Asobenture Vol. 5 - Kotoba ABC - 4-6-sai Muke (Japan)
15262,Croc! Pau-Pau Island (Japan)
15265,True Pinball (USA)
15266,Boys Be... (Japan)
15267,Sydney 2000 (USA)
15269,Chicken Run (USA)
15270,Galaga - Destination Earth (USA)
15271,NBA Showtime - NBA on NBC (USA)
15281,Fisherman's Bait 2 - Big Ol' Bass (USA)
15292,Aquarian Age - Tokyo Wars (Japan)
15293,Turf Wind '96 - Take Yutaka Kyousouba Ikusei Game (Japan)
15294,Shellshock (USA)
15295,Transformers - Beast Wars Transmetals (USA)
15296,"Eagle One - Harrier Attack (USA) (En,Fr,Es)"
15297,Big Ol' Bass 2 (USA)
15298,G. Darius (USA)
15299,Kingsley's Adventure (USA)
15300,Thrasher - Skate and Destroy (USA)
15301,Turnabout (USA)
15302,Monster Rancher Battle Card - Episode II (USA)
15305,Tantei Jinguuji Saburou - Early Collection (Japan) (Fukyuuban)
15306,Tantei Jinguuji Saburou - Mikan no Report (Japan) (Fukyuuban)
15307,Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (Fukyuuban)
15325,MLB 2004 (USA)
15326,Sports Superbike 2 (USA)
15327,E.T. the Extra-Terrestrial - Interplanetary Mission (USA)
15328,Cleopatra's Fortune (USA)
15329,NASCAR 98 Collector's Edition (USA)
15334,EPS Series Vol. 4 - Noise Reduction - Tomoa Yamamoto (Japan)
15335,EPS Series Vol. 1 - Because I Love You - Yukiko Morikawa (Japan)
15336,EPS Series Vol. 3 - Come and Kiss Me - Tomomi Tsunoda (Japan)
15357,"Conveni, The - Ano Machi o Dokusen seyo (Japan)"
15359,"Conveni, The - Ano Machi o Dokusen seyo (Japan) (Major Wave)"
15363,Minna no Golf (Japan) (Demo)
15373,Off-World Interceptor Extreme (Japan)
15374,Duke Nukem - Total Meltdown (Japan)
15391,Power Stakes Grade 1 (Japan)
15392,Gallop Racer 2000 (Japan)
15409,Jet Moto 2 (USA)
15411,Star Wars - Episode I - Jedi Power Battles (Europe)
15412,SuperLite Gold Series - Minna no Mahjong (Japan)
15413,SuperLite Gold Series - Minna no Shougi - Shokyuu-hen (Japan)
15414,SuperLite Gold Series - Otenami Haiken (Japan)
15415,"Demo Disc (Europe) (En,Fr,De,Es,It)"
15416,Bottom of the 9th '97 (USA)
15417,Armored Core - Project Phantasma (USA)
15418,Warpath - Jurassic Park (USA)
15424,Formula Circus (Japan)
15425,Otenki Kororin (Japan)
15428,Moto Racer World Tour (USA)
15429,Madden NFL 2005 (USA)
15430,Jigsaw Madness (USA)
15433,"FIFA Football 2005 (Europe) (En,Nl)"
15459,Play-Pre Vol. 7 (Japan)
15460,A Ressha de Ikou Z - Mezase! Tairiku Oudan (Japan)
15461,T kara Hajimaru Monogatari (Japan)
15463,Ski Air Mix (Europe)
15464,"Wacky Races (Europe) (En,Fr,De,Es,It,Nl)"
15475,Beltlogger 9 (Japan)
15476,KKND Krossfire (Europe)
15483,Disneys Tarzan (Germany)
15485,Driver 2 - Back on the Streets (Germany) (Disc 1)
15486,Driver 2 - Back on the Streets (Germany) (Disc 2)
15487,Konami Antiques - MSX Collection Vol. 1 (Japan)
15488,Konami Antiques - MSX Collection Vol. 2 (Japan)
15489,Happy Hotel (Japan)
15490,"Samurai Spirits - Kenkaku Shinan Pack (Japan, Asia)"
15491,Shiritsu Justice Gakuen - Legion of Heroes (Japan) (Disc 1) (Evolution Disc)
15495,Shiritsu Justice Gakuen - Legion of Heroes (Japan) (Disc 2) (Arcade Disc)
15497,Real Robots - Final Attack (Japan)
15498,Ace Combat 2 (Germany)
15499,"Ark of Time (Europe) (En,Fr,De,Es,It)"
15500,Army Men - Sarge's Heroes (Germany)
15501,PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 1 (Japan)
15502,PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 2 (Japan)
15503,PlayStation Comic - Space Adventure Cobra - Galaxy Nights (Japan)
15505,"Sword of Camelot, The (Europe) (En,Fr,De,Nl)"
15507,Resident Evil - Director's Cut (Germany)
15509,Dragon Ball Z - Ultimate Battle 22 (France) (EDC)
15512,Incredible Crisis (USA)
15513,Duke Nukem - Land of the Babes (USA)
15514,Nickelodeon Rugrats - Totally Angelica (USA)
15515,Jumping Flash! 2 (USA)
15516,EA Sports Supercross (USA)
15517,Expendable (USA)
15518,South Park Rally (USA)
15519,Irritating Stick (USA)
15520,"Flintstones, The - Bedrock Bowling (USA)"
15521,Scrabble (USA)
15523,Zeiramzone (Japan)
15525,Hellboy - Asylum Seeker (USA)
15526,Reel Fishing II (USA)
15527,K-1 The Arena Fighters (USA)
15528,Nagano Winter Olympics '98 (USA)
15529,EA Sports Superbike 2000 (USA)
15530,Family Feud (USA)
15531,R (Japan) (Disc 1) (Shokai Genteiban)
15532,R (Japan) (Disc 2) (Photo Album) (Shokai Genteiban)
15533,MTV Sports - Pure Ride (USA)
15534,RC de Go! (USA)
15535,Shrek Treasure Hunt (USA)
15536,Slots (USA)
15537,"Formula 1 Championship Edition (USA) (En,Fr,De,Es,It)"
15538,Alundra (Germany)
15539,"Warzone 2100 (Europe) (En,Es,It)"
15541,Warzone 2100 (Germany)
15542,Wild Arms (Germany)
15544,Knockout Kings 2000 (Europe)
15546,Skullmonkeys (Germany)
15552,Cross Tantei Monogatari (Japan) (Disc 2)
15553,Cross Tantei Monogatari (Japan) (Disc 1)
15558,SuperLite 1500 Series - Emmyrea (Japan)
15559,SuperLite 1500 Series - Wizard's Harmony R (Japan)
15560,Planet of the Apes (USA)
15562,Syphon Filter (Germany)
15563,PGA Tour 98 (Europe)
15564,Croc - Legend of the Gobbos (Europe) (Demo)
15565,Brahma Force (Europe)
15566,All Star Boxing (Europe)
15567,Koudelka (Germany) (Disc 1)
15568,Koudelka (Germany) (Disc 2)
15569,Koudelka (Germany) (Disc 3)
15570,Koudelka (Germany) (Disc 4)
15571,CyberTiger (Australia)
15575,MTV Sports - Skateboarding featuring Andy Macdonald (Europe)
15579,NBA in the Zone 2000 (Europe)
15580,"Legend of Dragoon, The (Germany) (Disc 1)"
15581,"Legend of Dragoon, The (Germany) (Disc 2)"
15582,"Legend of Dragoon, The (Germany) (Disc 3)"
15583,"Legend of Dragoon, The (Germany) (Disc 4)"
15584,Wing Commander III - Heart of the Tiger (Japan) (Disc 1)
15585,Wing Commander III - Heart of the Tiger (Japan) (Disc 2)
15586,Wing Commander III - Heart of the Tiger (Japan) (Disc 3)
15587,Wing Commander III - Heart of the Tiger (Japan) (Disc 4)
15591,Syphon Filter 2 (Germany) (Disc 1)
15617,South Park (USA)
15618,Monster Rancher Hop-A-Bout (USA)
15619,High Heat Major League Baseball 2002 (USA)
15634,"Baby Felix Tennis (Europe) (En,Fr,De,Es,It,Nl)"
15641,Alundra 2 - Mashinka no Nazo (Japan)
15642,Harukanaru Toki no Naka de - Banjou Yuugi (Japan) (Premium Box)
15643,Mahjong Youchien Tamago-gumi 2 - Taikai e Ikou! (Japan)
15644,"Asterix (Europe) (En,Fr,De,Nl)"
15646,SuperLite 1500 Series - Monster Complete World (Japan)
15647,SuperLite 1500 Series - F1 Grand Prix 1996 - Team Un'ei Simulation (Japan)
15648,SuperLite 1500 Series - Kaette kita Pachio-kun - Dream Collection (Japan)
15653,Baphomets Fluch (Germany)
15658,Blaze & Blade - Eternal Quest (Germany)
15659,Broken Helix (Germany)
15660,Bundesliga Stars 2001 (Germany)
15661,Clock Tower (Germany)
15662,Colony Wars - Red Sun (Germany)
15663,Crusader - No Remorse (Germany)
15664,"Ian Livingstone's Deathtrap Dungeon (Europe) (En,Fr,De,Es,It)"
15665,Discworld II - Vermutlich vermisst...! (Germany)
15667,Discworld Noir (Germany)
15668,Disney-Pixar Toy Story 2 - Buzz Lightyear eilt zur Hilfe! (Germany)
15669,Dune 2000 (Germany)
15671,Gauntlet Legends (Germany)
15672,"Grab des Pharao, Das (Germany)"
15673,"Granstream Saga, The (Germany)"
15675,Guardian's Crusade (Germany)
15676,Kagero - Deception II (Europe)
15677,Legend of Legaia (Germany)
15678,Lethal Enforcers (Europe)
15679,Midnight Run - Road Fighter 2 (Europe)
15680,"MonsterSeed (Europe) (En,Fr,De)"
15682,NBA Live 98 (Germany)
15683,NHL 98 (Germany)
15684,NHL 99 (Germany)
15687,Pool Hustler (Europe)
15688,ReBoot (Germany)
15691,OverBlood 2 (Germany) (Disc 1) (Rev 1)
15704,Bio F.R.E.A.K.S. (Europe)
15706,Command & Conquer - Alerte Rouge (France) (Demo)
15707,Medal of Honor - Resistance (France)
15708,Metal Gear Solid (France) (Disc 1)
15709,Metal Gear Solid (France) (Disc 2)
15710,"Notam of Wind (Japan, Asia)"
15713,'Butagee' de Iinja Nai (Japan)
15715,"Colin McRae Rally 2.0 (Europe) (En,Fr,De,Es,It) (Rev 2)"
15719,"Victory Boxing Challenger (Europe) (En,Fr,De,Es)"
15720,Titan Wars (Europe)
15730,NBA Power Dunkers 5 (Japan)
15731,NBA Power Dunkers 2 (Japan)
15732,NBA Power Dunkers 3 (Japan)
15733,NBA Power Dunkers 4 (Japan)
15734,Adidas Power Soccer 98 (France) (Demo)
15735,"Rayman Rush (Europe) (En,Fr,De,Es,It)"
15742,Pet in TV - With My Dear Dog (Japan)
15743,Depth (Japan)
15747,Hyper Olympic in Nagano (Japan)
15748,Hoshi no Mahoroba (Japan)
15749,"Detective Mouse (Europe) (En,Fr,De)"
15750,"Animal Football (Europe) (En,Fr,De)"
15751,"Rise 2 - Resurrection (USA) (En,Fr,De,Es,It)"
15752,Dracula - The Resurrection (USA) (Disc 2)
15753,Dracula - The Resurrection (USA) (Disc 1)
15754,Danger Girl (USA)
15755,"Toys (Europe) (En,Fr,De)"
15756,Power Shovel (USA)
15758,Pool Shark (Europe)
15759,Sydney 2000 (Germany)
15771,Air Combat (Europe) (EDC)
15779,Ultimate Brain Games (Europe)
15789,Discworld II - Mortality Bytes! (USA)
15791,Hyper Value 2800 - Hanafuda (Japan)
15792,Hyper Value 2800 - Hyper Pachinko (Japan)
15793,Hyper Value 2800 - Mahjong (Japan)
15795,"Grand Theft Auto - Mission Pack 1 - London 1969 (Europe) (En,De,It)"
15811,CyberSled (Europe)
15813,Star Ixiom (Europe)
15827,Actua Soccer - Club Edition (Europe)
15830,Kinniku Banzuke Vol. 2 - Arata naru Genkai e no Chousen! (Japan)
15833,Pocke-Kano - Aida Yumi (Japan)
15853,Dancing Stage featuring True Kiss Destination (Japan)
15854,Asuncia - Majou no Jubaku (Japan)
15861,Psychic Detective (Europe) (Disc 2)
15862,Psychic Detective (Europe) (Disc 3)
15866,Point Blank 3 (USA)
15867,Batman - Gotham City Racer (USA)
15869,Disney-Pixar Toy Story Racer (USA)
15871,Romance of the Three Kingdoms IV - Wall of Fire (USA)
15878,Kamen Rider Agito (Japan)
15879,Kamen Rider Ryuuki (Japan)
15880,Kamen Rider V3 (Japan)
15893,Project Overkill (Europe)
15894,"B-Movie (Europe) (En,Es,It)"
15897,"FIFA Soccer 2004 (USA) (En,Es)"
15898,Rageball (USA)
15899,Monster Bass (USA)
15943,Actua Soccer 3 (Europe)
15944,"BursTrick - Wake Boarding!! (Europe) (En,Fr,De)"
15968,Virtual Kyoutei '98 (Japan)
15969,Glint Glitters (Japan)
15978,Wizard's Harmony R (Japan)
15979,Ganbare Goemon - Uchuu Kaizoku Akogingu (Japan) (Rev 1)
15989,Rockman X6 (Japan) (Beta) (2001-09-28)
15995,NFL GameDay 2005 (USA)
16004,PO'ed (Japan)
16005,Sister Princess - Pure Stories (Japan)
16026,"Gamera 2000 (Japan) (En,Ja)"
16027,Goo! Goo! Soundy (Japan)
16029,Happy Jogging in Hawaii (Japan)
16030,Happy Diet (Japan)
16041,"Looney Tunes - Sheep Raider (USA) (En,Fr,Es,Pt)"
16058,Cosmic Race (Japan)
16059,Hello Charlie!! (Japan)
16060,GetBackers - Dakkan'ya (Japan)
16074,Tunnel B1 (USA)
16075,Dance Dance Revolution (USA)
16076,Wu-Tang - Shaolin Style (USA)
16077,Gallop Racer (USA)
16155,Mainichi Nekoyoubi (Japan)
16166,Pocket MuuMuu (Japan)
16236,Rockman Dash 2 - Episode 2 - Ooinaru Isan (Japan)
16274,Guitar Freaks Append 2nd Mix (Japan)
16284,Densetsu-juu no Ana - Monster Complete World Ver. 2 (Japan)
16285,Beatmania 6thMix + Core Remix (Japan)
16330,Shellshock (Europe)
16331,Oehlins Hyper-Rally (Japan)
16332,Slotter Mania 9 - Gokunetsu 30 Phi! Haibi & Splash Seven (Japan)
16333,Zeitgeist (Japan)
16334,Rush Hour (USA)
16335,Batman Beyond - Return of the Joker (USA)
16336,Dark Tales - From the Lost Soul (Japan)
16337,Simple 1500 Series Vol. 5 - The Igo (Japan) (Culture Publishers)
16338,Simple 1500 Series Vol. 3 - The Gomoku Narabe (Japan)
16339,Puzznic (USA)
16357,NBA ShootOut 2000 (USA)
16358,Fisherman's Bait - A Bass Challenge (USA)
16359,Hot Wheels - Turbo Racing (USA)
16360,"F1 World Grand Prix - 1999 Season (USA) (En,Fr,De,Es,It)"
16361,Formula One 2000 (USA)
16362,Crossroad Crisis (USA)
16376,Rockman - Battle & Chase (Japan)
16378,Super Adventure Rockman (Japan) (Disc 1) (Episode 1 Tsuki no Shinden)
16379,Super Adventure Rockman (Japan) (Disc 2) (Episode 2 Shitou! Wily Numbers)
16380,Super Adventure Rockman (Japan) (Disc 3) (Episode 3 Saigo no Tatakai!!)
16388,Pro 18 - World Tour Golf (USA)
16389,Pool Hustler (USA)
16390,Star Sweep (USA)
16397,Resident Evil 3 - Nemesis (Italy)
16401,Breeding Stud 2 (Japan)
16436,Euro Demo 06-98 (Germany)
16437,Euro Demo 07-98 (Germany)
16439,Euro Demo 08-98 (Germany)
16440,Euro Demo Two (Germany)
16441,Euro Demo Four (Germany)
16450,Chessmaster II (USA)
16451,Barbie - Explorer (USA)
16452,Black Bass with Blue Marlin (USA)
16453,Disney-Pixar Buzz Lightyear of Star Command (USA)
16454,Disney's The Lion King - Simba's Mighty Adventure (USA)
16455,Nick Jr. Dora the Explorer - Barnyard Buddies (USA)
16456,"FIFA Soccer 2002 (USA) (En,Es)"
16457,"FIFA Soccer 2005 (USA) (En,Es)"
16458,Hot Wheels - Extreme Racing (USA)
16459,Iron Man & X-O Manowar in Heavy Metal (USA)
16460,Kurt Warner's Arena Football Unleashed (USA)
16461,LEGO Island 2 - The Brickster's Revenge (USA)
16462,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)"
16465,Madden NFL 2004 (USA)
16466,Marble Master (USA)
16467,Marvel Super Heroes (USA)
16468,NBA Live 2001 (USA)
16469,Saban's Power Rangers - Lightspeed Rescue (USA)
16470,Psybadek (USA)
16471,"Roswell Conspiracies - Aliens, Myths & Legends (USA)"
16472,Nickelodeon Rugrats in Paris - The Movie (USA)
16473,Small Soldiers (USA)
16474,"Land Before Time, The - Return to the Great Valley (USA)"
16475,Tomba! 2 - The Evil Swine Return (USA)
16503,My Disney Kitchen (USA)
16504,"FIFA 2000 - Major League Soccer (USA) (En,De,Es,Nl,Sv)"
16505,"Bugs Bunny - Lost in Time (USA) (En,Fr,Es)"
16506,"Darklight Conflict (USA) (En,Fr,De,Es,It,Sv)"
16507,Thunder Truck Rally (USA)
16508,Densha de Go! Nagoya Tetsudou-hen (Japan)
16562,NFL Quarterback Club 97 (USA)
16563,NCAA Basketball Final Four 97 (USA)
16564,"Hi-Octane - The Track Fights Back! (USA) (En,Fr,De,Es)"
16568,Final Fantasy (Japan)
16569,Final Fantasy II (Japan)
16570,Cool Boarders (USA)
16571,Bugriders - The Race of Kings (USA)
16572,"Cat in the Hat, The (USA)"
16576,Motorhead (USA)
16586,"NHL Powerplay 98 (USA) (En,Fr,De)"
16587,Disney's The Little Mermaid II (USA)
16588,MTV Sports - Skateboarding featuring Andy Macdonald (USA)
16589,Adidas Power Soccer (USA)
16590,Detective Barbie - The Mystery Cruise (USA)
16591,Family Game Pack (USA)
16592,Geom Cube (USA)
16593,Grid Runner (USA)
16594,Breakout (USA)
16597,Scooby-Doo and the Cyber Chase (Europe)
16598,Who Wants to Be a Millionaire - Junior (Europe)
16599,Puzznic (Europe)
16600,Disney's Lilo & Stitch - Trouble in Paradise (Europe)
16601,Knockout Kings 99 (Europe)
16602,Junior Sports Football (Europe)
16603,International Cricket Captain 2000 (Europe)
16604,Disney-Pixar A Bug's Life (Europe)
16605,NCAA March Madness 2000 (USA)
16606,"Mummy, The (Europe) (En,Fr,De,Es,It)"
16607,Jet de Go! Let's Go by Airliner (Japan)
16622,SuperLite 1500 Series - Battle Sugoroku the Hunter - A.R.0062 (Japan)
16623,SuperLite 1500 Series - Cyber Daisenryaku - Shutsugeki! Haruka-tai (Japan)
16624,SuperLite 1500 Series - Game de Seishun (Japan)
16625,"King of Fighters '98, The - Dream Match Never Ends (Japan) (Rev 1)"
16626,"Big Air (Europe) (En,Fr,De,Sv)"
16627,Tokyo Majin Gakuen - Gehouchou (Japan) (Disc 1) (You)
16628,Tokyo Majin Gakuen - Gehouchou (Japan) (Disc 2) (In)
16629,Tokyo Majin Gakuen - Gehouchou (Japan) (Disc 3) (Ja)
16641,WarCraft II - The Dark Saga (Japan)
16642,Exciting Bass (Japan)
16653,Tokyo Majin Gakuen - Kenpuuchou (Japan) (Disc 1) (You)
16654,Tokyo Majin Gakuen - Kenpuuchou (Japan) (Disc 2) (In)
16657,Twin Goddesses (Japan)
16660,MLB 2003 (USA)
16661,"Hugo - The Evil Mirror (USA) (En,Es)"
16662,Big League Slugger Baseball (USA)
16663,Hooters - Road Trip (USA)
16664,Muppet RaceMania (USA)
16665,NCAA Football 2001 (USA)
16666,Blue's Clues - Blue's Big Musical (USA)
16667,NBA in the Zone 2000 (USA)
16668,Freestyle Boardin' '99 (USA)
16669,Beast Wars - Transformers (USA)
16670,NHL Breakaway 98 (USA)
16671,Wayne Gretzky's 3D Hockey '98 (USA)
16675,Simple 1500 Series Vol. 90 - The Sensha (Japan)
16676,Wildroid 9 (Japan)
16683,PlayStation Zone CD Vol. 3 (Germany)
16684,Katalog Spezial Demo (Germany)
16686,Adidas Power Soccer 98 (USA)
16687,Lethal Enforcers I & II (USA)
16688,All-Star Baseball 97 featuring Frank Thomas (USA)
16689,Disney's Hercules Action Game (USA)
16690,Euro Demo 02-99 (Germany)
16691,Euro Demo 02-99 Rennspiele (Germany)
16692,Euro Demo 03-99 (Germany)
16693,Euro Demo 09-98 (Germany)
16694,SuperLite 1500 Series - Suudoku 3 (Japan)
16695,SuperLite 1500 Series - Mahjong Uranai Fortuna - Tsuki no Megami-tachi (Japan)
16697,Play Zone Vol. 18 (Germany)
16715,Kickboxing (USA)
16716,Slamscape (USA)
16730,Fighting Force (USA) (Rev 2)
16733,Cabela's Ultimate Deer Hunt - Open Season (USA)
16734,Tom and Jerry in House Trap (USA)
16735,Nicktoons Racing (USA)
16736,Animorphs - Shattered Reality (USA)
16737,Gekido - Urban Fighters (USA)
16738,Olympic Soccer (USA)
16739,College Slam (USA)
16740,Populous - The Beginning (USA)
16741,"Adventures of Lomax, The (USA)"
16742,NASCAR 99 Legacy (USA)
16743,Tecmo World Golf - Japan (USA)
16750,"Legend of Dragoon, The (France) (Disc 1)"
16751,"Legend of Dragoon, The (France) (Disc 2)"
16752,"Legend of Dragoon, The (France) (Disc 3)"
16753,"Legend of Dragoon, The (France) (Disc 4)"
16754,Oddworld - L'Exode d'Abe (France) (Disc 1)
16755,Oddworld - L'Exode d'Abe (France) (Disc 2)
16756,Ganbare Goemon - Uchuu Kaizoku Akogingu (Japan)
16759,Jim Henson's Bear in the Big Blue House (USA)
16760,CyberSpeed (USA)
16761,"Formula 1 98 (USA, Canada) (En,Fr,De,Es,It,Fi)"
16762,Mobile Light Force (USA)
16763,MTV Sports - T.J. Lavin's Ultimate BMX (USA)
16764,NBA ShootOut 2001 (USA)
16765,NCAA Final Four 2001 (USA)
16766,NHL Blades of Steel 2000 (USA)
16767,Power Move Pro Wrestling (USA)
16768,"Michelin Rally Masters - Race of Champions (USA) (En,Fr,Es)"
16769,Rampage - Through Time (USA)
16772,Sentinel Returns (USA)
16773,Silhouette Mirage (USA)
16774,World Destruction League - WarJetz (USA)
16794,FIFA - Road to World Cup 98 (Italy)
16848,MLB Pennant Race (USA)
16849,BattleSport (USA)
16850,"Fifth Element, The (USA)"
16851,ESPN MLS Gamenight (USA)
16852,Jeremy McGrath Supercross 2000 (USA)
16856,World Cup 98 - Coppa del Mondo (Italy)
16862,Nickelodeon Rugrats in Paris - The Movie (Europe)
16871,SuperLite 1500 Series - Qix 2000 (Japan)
16872,SuperLite 1500 Series - Pao Leeming Kanshuu - Fuusui Nyuumon (Japan)
16873,SuperLite 1500 Series - Nobunaga Hiroku - Geten no Yume (Japan)
16874,SuperLite 1500 Series - Lode Runner 2 (Japan)
16875,Hikaru no Go - Heian Gensou Ibunroku (Japan)
16876,Panel Quiz Attack 25 (Japan)
16877,One (Japan)
16895,Fighting Force (USA) (Rev 1)
16916,Senkai Tsuuroku Seishi - TV Animation Senkaiden Houshin Engi yori (Japan)
16917,"Hoshi de Hakken!! Tamagotchi (Japan, Asia)"
16937,Noel 3 - Mission on the Line (Japan) (Disc 1)
16938,Noel 3 - Mission on the Line (Japan) (Disc 2)
16939,Noel 3 - Mission on the Line (Japan) (Disc 3)
16940,"Viva Soccer (USA) (En,Fr,De,Es,It,Pt)"
16941,Robo Pit (USA)
16955,Konami 80's Arcade Gallery (Japan)
16956,"Fuujin Ryouiki Eretzvaju (Japan, Asia)"
16982,Diablo (Japan)
16983,Kamen Rider Kuuga (Japan)
16984,Aquanaut no Kyuujitsu (Japan)
17005,Gran Turismo 2 - Music at the Speed of Sound - The Album (USA) (Bonus PlayStation Disc)
17011,Enomoto Kanako no Boke Shindan Game (Japan)
17012,Pocket Fighter (Japan)
17030,Evil Zone (Europe)
17031,"Sheep, Dog 'n' Wolf (Europe) (En,Fr,De,Es,It,Nl)"
17061,Saru! Get You! (Japan)
17062,Saru! Get You! (Japan) (Rev 1)
17101,"Asterix (Europe) (De,Es,It) (Rev 1)"
17179,Southern All Stars - Space MOSA Space Museum of Southern Art (Japan) (Disc 1) (Museum)
17180,Oukyuu no Hihou Tension (Japan)
17181,Hello Kitty - White Present (Japan)
17182,Creative Voyage (USA)
17183,Oujisama Lv1 (Japan)
17184,Noel - Not Digital (Japan) (Disc 1) (Rev 1)
17191,Southern All Stars - Space MOSA Space Museum of Southern Art (Japan) (Disc 2) (Library)
17192,Southern All Stars - Space MOSA Space Museum of Southern Art (Japan) (Disc 3) (Theater)
17204,World Greatest Hits Series Vol. 3 - Speedball 2100 (Japan)
17205,World Greatest Hits Series Vol. 4 - Tom Clancy's Rainbow Six (Japan)
17206,World Greatest Hits Series Vol. 5 - Tyco R-C - Assault with a Battery (Japan)
17218,Nice Price Series Vol. 01 - Nihon Pro Mahjong Renmei Kounin - Honkaku Pro Mahjong (Japan)
17219,Nice Price Series Vol. 03 - Hanafuda & Card Game (Japan)
17220,Nice Price Series Vol. 07 - World Tournament Bowling (Japan)
17221,Nice Price Series Vol. 08 - Elemental Pinball (Japan)
17222,Nice Price Series Vol. 11 - Nikakudori Deluxe (Japan)
17251,Equestrian Showcase (USA)
17255,War Gods (Europe)
17256,Omizu no Hanamichi (Japan)
17257,Jikkyou Powerful Pro Yakyuu 2001 - Ketteiban (Japan)
17269,"Itsuka, Kasanariau Ashita e - Sayuri-hen (Japan)"
17270,"Itsuka, Kasanariau Ashita e - Shirou-hen (Japan)"
17273,007 Racing (Germany)
17276,SuperLite 1500 Series - Option - Tuning Car Battle Spec R (Japan)
17277,Option - Tuning Car Battle Spec R (Japan)
17311,Disney's Aventura Interactiva - Mulan (Spain)
17352,"Drug Store, The - MatsumotoKiyoshi de Okaimono! (Japan)"
17353,Dungeon Creator (Japan)
17381,Simple 1500 Series Vol. 8 - The Solitaire (Japan)
17382,Simple 1500 Series Vol. 51 - The Jigsaw Puzzle (Japan)
17392,Mahjong Gokuu Tenjiku (Japan)
17393,East End x Yuri - Eexy Life (Japan)
17441,Metal Gear Solid - VR Missions (USA) (Demo)
17527,SuperLite 1500 Series - Crossword 2 (Japan)
17529,SuperLite 1500 Series - The Curling (Japan)
17530,SuperLite 1500 Series - Farland Story - Yottsu no Fuuin (Japan)
17531,SuperLite Gold Series - Minna no Chess (Japan)
17532,Athena no Kateiban - Family Games (Japan)
17533,Suzu Monogatari (Japan)
17562,Puzzle Arena Toushinden (Japan)
17565,"FIFA - Road to World Cup 98 (USA) (En,Fr,De,Es,Nl,Sv)"
17585,Cosmowarrior Zero (Japan)
17617,OverBlood (Japan) (Major Wave)
17618,Pro Mahjong Kiwame - Tengensen-hen (Japan)
17629,Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 1)
17630,Star Wars - Rebel Assault II - The Hidden Empire (Japan) (Disc 2)
17634,Nightruth - Explanation of the Paranormal - 'Yami no Tobira' (Japan)
17635,"Making of Nightruth, The (Japan)"
17658,SuperLite 1500 Series - Suudoku 5 (Japan)
17687,Alone in the Dark - The New Nightmare (France) (Disc 1)
17688,Alone in the Dark - The New Nightmare (France) (Disc 2)
17692,Magic Johnson to Kareem Abdul-Jabbar no Slam 'n Jam '96 (Japan)
17693,Gensou Maden Saiyuuki - Haruka naru Nishi e (Japan)
17700,Yu-Gi-Oh! Monster Capsule Breed & Battle (Japan)
17711,Men in Black - The Series - Crashdown (Germany)
17716,"Hi-Octane (Europe) (En,Fr,De,Es)"
17724,Shadow Madness (Germany) (Disc 1)
17725,Shadow Madness (Germany) (Disc 2)
17728,Super Gals! Kotobuki Ran Special - Ikemen Get You Gals Party (Japan)
17729,Hello Kitty no Cube de Cute (Japan)
17732,"Chaos Break (Europe) (En,Fr,De,It)"
17743,"Game of Life, The - DX Jinsei Game V (Japan)"
17744,Max Surfing 2000 (Japan)
17746,"Ronaldo V-Football (Europe) (En,Fr,Nl,Sv)"
17748,MasMon Kids - The Another World of the Master of Monsters (Japan) (Major Wave)
17749,Seirei Shoukan - Princess of Darkness (Japan)
17764,"XS Moto (Europe) (En,Fr,De,Es,It)"
